Trial,Strategy,Threshold_Dist,Final_Fraction,TimeToConverge
400,Betweenness,Beta_High,0.013,1
400,Random,Normal,0.016,2
400,Degree,Normal,0.9955,19
400,Betweenness,Normal,0.9955,22
400,Random,Constant_0.4,0.01,0
400,Degree,Constant_0.4,0.0165,2
400,Betweenness,Constant_0.4,0.021,2
401,Random,Fixed_0.2,0.0435,13
401,Degree,Fixed_0.2,0.9955,9
401,Betweenness,Fixed_0.2,0.9955,9
401,Random,Uniform,0.0835,19
401,Degree,Uniform,0.6475,23
401,Betweenness,Uniform,0.6425,29
401,Random,Beta_Low,0.018,3
401,Degree,Beta_Low,0.9955,7
401,Betweenness,Beta_Low,0.9955,7
401,Random,Beta_Mid,0.0145,2
401,Degree,Beta_Mid,0.045,4
401,Betweenness,Beta_Mid,0.0535,5
401,Random,Beta_High,0.01,0
401,Degree,Beta_High,0.0105,1
401,Betweenness,Beta_High,0.0115,1
401,Random,Normal,0.0175,2
401,Degree,Normal,0.9955,14
401,Betweenness,Normal,0.9955,16
401,Random,Constant_0.4,0.01,0
401,Degree,Constant_0.4,0.0165,2
401,Betweenness,Constant_0.4,0.021,2
402,Random,Fixed_0.2,0.04,13
402,Degree,Fixed_0.2,0.9955,9
402,Betweenness,Fixed_0.2,0.9955,9
402,Random,Uniform,0.064,11
402,Degree,Uniform,0.6565,33
402,Betweenness,Uniform,0.7515,50
402,Random,Beta_Low,0.0205,6
402,Degree,Beta_Low,0.9955,8
402,Betweenness,Beta_Low,0.9955,8
402,Random,Beta_Mid,0.0105,1
402,Degree,Beta_Mid,0.065,9
402,Betweenness,Beta_Mid,0.0685,9
402,Random,Beta_High,0.01,0
402,Degree,Beta_High,0.011,1
402,Betweenness,Beta_High,0.013,1
402,Random,Normal,0.012,1
402,Degree,Normal,0.9955,16
402,Betweenness,Normal,0.9955,17
402,Random,Constant_0.4,0.01,0
402,Degree,Constant_0.4,0.0165,2
402,Betweenness,Constant_0.4,0.021,2
403,Random,Fixed_0.2,0.0105,1
403,Degree,Fixed_0.2,0.9955,9
403,Betweenness,Fixed_0.2,0.9955,9
403,Random,Uniform,0.609,50
403,Degree,Uniform,0.8165,23
403,Betweenness,Uniform,0.8145,29
403,Random,Beta_Low,0.0165,2
403,Degree,Beta_Low,0.9955,8
403,Betweenness,Beta_Low,0.9955,8
403,Random,Beta_Mid,0.0115,2
403,Degree,Beta_Mid,0.058,9
403,Betweenness,Beta_Mid,0.059,8
403,Random,Beta_High,0.01,0
403,Degree,Beta_High,0.0105,1
403,Betweenness,Beta_High,0.0115,1
403,Random,Normal,0.012,1
403,Degree,Normal,0.9955,14
403,Betweenness,Normal,0.9955,14
403,Random,Constant_0.4,0.0105,1
403,Degree,Constant_0.4,0.0165,2
403,Betweenness,Constant_0.4,0.021,2
404,Random,Fixed_0.2,0.012,2
404,Degree,Fixed_0.2,0.9955,9
404,Betweenness,Fixed_0.2,0.9955,9
404,Random,Uniform,0.018,5
404,Degree,Uniform,0.6385,48
404,Betweenness,Uniform,0.466,27
404,Random,Beta_Low,0.9955,22
404,Degree,Beta_Low,0.9955,8
404,Betweenness,Beta_Low,0.9955,9
404,Random,Beta_Mid,0.0115,1
404,Degree,Beta_Mid,0.0595,8
404,Betweenness,Beta_Mid,0.0515,4
404,Random,Beta_High,0.01,0
404,Degree,Beta_High,0.0105,1
404,Betweenness,Beta_High,0.0125,1
404,Random,Normal,0.012,1
404,Degree,Normal,0.9955,16
404,Betweenness,Normal,0.9955,18
404,Random,Constant_0.4,0.011,1
404,Degree,Constant_0.4,0.0165,2
404,Betweenness,Constant_0.4,0.021,2
405,Random,Fixed_0.2,0.012,2
405,Degree,Fixed_0.2,0.9955,9
405,Betweenness,Fixed_0.2,0.9955,9
405,Random,Uniform,0.2335,18
405,Degree,Uniform,0.568,27
405,Betweenness,Uniform,0.6275,29
405,Random,Beta_Low,0.072,10
405,Degree,Beta_Low,0.9955,7
405,Betweenness,Beta_Low,0.9955,7
405,Random,Beta_Mid,0.0115,1
405,Degree,Beta_Mid,0.052,6
405,Betweenness,Beta_Mid,0.0565,7
405,Random,Beta_High,0.01,0
405,Degree,Beta_High,0.0115,1
405,Betweenness,Beta_High,0.013,1
405,Random,Normal,0.014,1
405,Degree,Normal,0.9955,16
405,Betweenness,Normal,0.9955,18
405,Random,Constant_0.4,0.01,0
405,Degree,Constant_0.4,0.0165,2
405,Betweenness,Constant_0.4,0.021,2
406,Random,Fixed_0.2,0.012,3
406,Degree,Fixed_0.2,0.9955,9
406,Betweenness,Fixed_0.2,0.9955,9
406,Random,Uniform,0.145,25
406,Degree,Uniform,0.8055,33
406,Betweenness,Uniform,0.8375,33
406,Random,Beta_Low,0.9955,24
406,Degree,Beta_Low,0.9955,7
406,Betweenness,Beta_Low,0.9955,7
406,Random,Beta_Mid,0.0125,1
406,Degree,Beta_Mid,0.078,10
406,Betweenness,Beta_Mid,0.074,9
406,Random,Beta_High,0.0105,1
406,Degree,Beta_High,0.012,1
406,Betweenness,Beta_High,0.0125,1
406,Random,Normal,0.011,1
406,Degree,Normal,0.9955,20
406,Betweenness,Normal,0.9955,21
406,Random,Constant_0.4,0.012,1
406,Degree,Constant_0.4,0.0165,2
406,Betweenness,Constant_0.4,0.021,2
407,Random,Fixed_0.2,0.0125,2
407,Degree,Fixed_0.2,0.9955,9
407,Betweenness,Fixed_0.2,0.9955,9
407,Random,Uniform,0.0685,18
407,Degree,Uniform,0.615,49
407,Betweenness,Uniform,0.6345,40
407,Random,Beta_Low,0.0705,13
407,Degree,Beta_Low,0.9955,6
407,Betweenness,Beta_Low,0.9955,6
407,Random,Beta_Mid,0.011,1
407,Degree,Beta_Mid,0.0745,9
407,Betweenness,Beta_Mid,0.062,10
407,Random,Beta_High,0.01,0
407,Degree,Beta_High,0.0115,1
407,Betweenness,Beta_High,0.0125,1
407,Random,Normal,0.0135,2
407,Degree,Normal,0.9955,14
407,Betweenness,Normal,0.9955,15
407,Random,Constant_0.4,0.0105,1
407,Degree,Constant_0.4,0.0165,2
407,Betweenness,Constant_0.4,0.021,2
408,Random,Fixed_0.2,0.018,4
408,Degree,Fixed_0.2,0.9955,9
408,Betweenness,Fixed_0.2,0.9955,9
408,Random,Uniform,0.053,10
408,Degree,Uniform,0.7185,40
408,Betweenness,Uniform,0.7185,32
408,Random,Beta_Low,0.9955,17
408,Degree,Beta_Low,0.9955,7
408,Betweenness,Beta_Low,0.9955,7
408,Random,Beta_Mid,0.0115,2
408,Degree,Beta_Mid,0.059,9
408,Betweenness,Beta_Mid,0.058,8
408,Random,Beta_High,0.0105,1
408,Degree,Beta_High,0.0135,1
408,Betweenness,Beta_High,0.015,1
408,Random,Normal,0.0145,2
408,Degree,Normal,0.9955,16
408,Betweenness,Normal,0.9955,16
408,Random,Constant_0.4,0.01,0
408,Degree,Constant_0.4,0.0165,2
408,Betweenness,Constant_0.4,0.021,2
409,Random,Fixed_0.2,0.011,1
409,Degree,Fixed_0.2,0.9955,9
409,Betweenness,Fixed_0.2,0.9955,9
409,Random,Uniform,0.166,16
409,Degree,Uniform,0.7025,27
409,Betweenness,Uniform,0.6985,22
409,Random,Beta_Low,0.013,2
409,Degree,Beta_Low,0.9955,8
409,Betweenness,Beta_Low,0.9955,8
409,Random,Beta_Mid,0.011,1
409,Degree,Beta_Mid,0.055,7
409,Betweenness,Beta_Mid,0.0515,5
409,Random,Beta_High,0.0105,1
409,Degree,Beta_High,0.011,1
409,Betweenness,Beta_High,0.013,1
409,Random,Normal,0.014,2
409,Degree,Normal,0.9955,19
409,Betweenness,Normal,0.9955,17
409,Random,Constant_0.4,0.0105,1
409,Degree,Constant_0.4,0.0165,2
409,Betweenness,Constant_0.4,0.021,2
410,Random,Fixed_0.2,0.014,4
410,Degree,Fixed_0.2,0.9955,9
410,Betweenness,Fixed_0.2,0.9955,9
410,Random,Uniform,0.065,13
410,Degree,Uniform,0.389,16
410,Betweenness,Uniform,0.382,18
410,Random,Beta_Low,0.017,3
410,Degree,Beta_Low,0.9955,7
410,Betweenness,Beta_Low,0.9955,7
410,Random,Beta_Mid,0.0105,1
410,Degree,Beta_Mid,0.045,3
410,Betweenness,Beta_Mid,0.047,3
410,Random,Beta_High,0.0105,1
410,Degree,Beta_High,0.0115,1
410,Betweenness,Beta_High,0.013,1
410,Random,Normal,0.0145,2
410,Degree,Normal,0.9955,14
410,Betweenness,Normal,0.9955,14
410,Random,Constant_0.4,0.0115,2
410,Degree,Constant_0.4,0.0165,2
410,Betweenness,Constant_0.4,0.021,2
411,Random,Fixed_0.2,0.012,2
411,Degree,Fixed_0.2,0.9955,9
411,Betweenness,Fixed_0.2,0.9955,9
411,Random,Uniform,0.387,32
411,Degree,Uniform,0.767,36
411,Betweenness,Uniform,0.7915,31
411,Random,Beta_Low,0.0785,17
411,Degree,Beta_Low,0.9955,7
411,Betweenness,Beta_Low,0.9955,7
411,Random,Beta_Mid,0.0105,1
411,Degree,Beta_Mid,0.0475,5
411,Betweenness,Beta_Mid,0.05,6
411,Random,Beta_High,0.01,0
411,Degree,Beta_High,0.011,1
411,Betweenness,Beta_High,0.0125,1
411,Random,Normal,0.0135,1
411,Degree,Normal,0.9955,19
411,Betweenness,Normal,0.9955,19
411,Random,Constant_0.4,0.011,1
411,Degree,Constant_0.4,0.0165,2
411,Betweenness,Constant_0.4,0.021,2
412,Random,Fixed_0.2,0.0115,1
412,Degree,Fixed_0.2,0.9955,9
412,Betweenness,Fixed_0.2,0.9955,9
412,Random,Uniform,0.3285,50
412,Degree,Uniform,0.499,16
412,Betweenness,Uniform,0.518,19
412,Random,Beta_Low,0.996,18
412,Degree,Beta_Low,0.9955,8
412,Betweenness,Beta_Low,0.9955,8
412,Random,Beta_Mid,0.0125,1
412,Degree,Beta_Mid,0.0805,8
412,Betweenness,Beta_Mid,0.0695,6
412,Random,Beta_High,0.01,0
412,Degree,Beta_High,0.0115,1
412,Betweenness,Beta_High,0.0125,1
412,Random,Normal,0.012,2
412,Degree,Normal,0.9955,18
412,Betweenness,Normal,0.9955,23
412,Random,Constant_0.4,0.01,0
412,Degree,Constant_0.4,0.0165,2
412,Betweenness,Constant_0.4,0.021,2
413,Random,Fixed_0.2,0.047,17
413,Degree,Fixed_0.2,0.9955,9
413,Betweenness,Fixed_0.2,0.9955,9
413,Random,Uniform,0.1445,34
413,Degree,Uniform,0.8125,40
413,Betweenness,Uniform,0.8195,36
413,Random,Beta_Low,0.018,3
413,Degree,Beta_Low,0.9955,7
413,Betweenness,Beta_Low,0.9955,7
413,Random,Beta_Mid,0.012,2
413,Degree,Beta_Mid,0.0625,9
413,Betweenness,Beta_Mid,0.058,4
413,Random,Beta_High,0.01,0
413,Degree,Beta_High,0.0105,1
413,Betweenness,Beta_High,0.012,1
413,Random,Normal,0.0135,2
413,Degree,Normal,0.9955,18
413,Betweenness,Normal,0.9955,16
413,Random,Constant_0.4,0.01,0
413,Degree,Constant_0.4,0.0165,2
413,Betweenness,Constant_0.4,0.021,2
414,Random,Fixed_0.2,0.0115,1
414,Degree,Fixed_0.2,0.9955,9
414,Betweenness,Fixed_0.2,0.9955,9
414,Random,Uniform,0.0925,12
414,Degree,Uniform,0.58,34
414,Betweenness,Uniform,0.5655,23
414,Random,Beta_Low,0.015,3
414,Degree,Beta_Low,0.9955,8
414,Betweenness,Beta_Low,0.9955,9
414,Random,Beta_Mid,0.01,0
414,Degree,Beta_Mid,0.049,5
414,Betweenness,Beta_Mid,0.077,10
414,Random,Beta_High,0.0105,1
414,Degree,Beta_High,0.012,1
414,Betweenness,Beta_High,0.0135,1
414,Random,Normal,0.0125,1
414,Degree,Normal,0.9955,14
414,Betweenness,Normal,0.9955,15
414,Random,Constant_0.4,0.011,1
414,Degree,Constant_0.4,0.0165,2
414,Betweenness,Constant_0.4,0.021,2
415,Random,Fixed_0.2,0.011,1
415,Degree,Fixed_0.2,0.9955,9
415,Betweenness,Fixed_0.2,0.9955,9
415,Random,Uniform,0.0585,18
415,Degree,Uniform,0.5745,41
415,Betweenness,Uniform,0.5245,31
415,Random,Beta_Low,0.0145,3
415,Degree,Beta_Low,0.9945,7
415,Betweenness,Beta_Low,0.9945,7
415,Random,Beta_Mid,0.011,1
415,Degree,Beta_Mid,0.052,5
415,Betweenness,Beta_Mid,0.0525,7
415,Random,Beta_High,0.01,0
415,Degree,Beta_High,0.011,1
415,Betweenness,Beta_High,0.012,1
415,Random,Normal,0.0115,1
415,Degree,Normal,0.9955,14
415,Betweenness,Normal,0.9955,14
415,Random,Constant_0.4,0.01,0
415,Degree,Constant_0.4,0.0165,2
415,Betweenness,Constant_0.4,0.021,2
416,Random,Fixed_0.2,0.011,1
416,Degree,Fixed_0.2,0.9955,9
416,Betweenness,Fixed_0.2,0.9955,9
416,Random,Uniform,0.0395,9
416,Degree,Uniform,0.636,50
416,Betweenness,Uniform,0.4145,22
416,Random,Beta_Low,0.9955,17
416,Degree,Beta_Low,0.9955,6
416,Betweenness,Beta_Low,0.9955,6
416,Random,Beta_Mid,0.011,1
416,Degree,Beta_Mid,0.067,7
416,Betweenness,Beta_Mid,0.079,8
416,Random,Beta_High,0.0105,1
416,Degree,Beta_High,0.0105,1
416,Betweenness,Beta_High,0.013,1
416,Random,Normal,0.0135,1
416,Degree,Normal,0.9955,18
416,Betweenness,Normal,0.9955,17
416,Random,Constant_0.4,0.0105,1
416,Degree,Constant_0.4,0.0165,2
416,Betweenness,Constant_0.4,0.021,2
417,Random,Fixed_0.2,0.0125,2
417,Degree,Fixed_0.2,0.9955,9
417,Betweenness,Fixed_0.2,0.9955,9
417,Random,Uniform,0.208,19
417,Degree,Uniform,0.7215,29
417,Betweenness,Uniform,0.7055,30
417,Random,Beta_Low,0.9955,23
417,Degree,Beta_Low,0.9955,8
417,Betweenness,Beta_Low,0.9955,8
417,Random,Beta_Mid,0.0115,1
417,Degree,Beta_Mid,0.055,5
417,Betweenness,Beta_Mid,0.061,5
417,Random,Beta_High,0.0105,1
417,Degree,Beta_High,0.0125,1
417,Betweenness,Beta_High,0.014,1
417,Random,Normal,0.0115,1
417,Degree,Normal,0.9955,18
417,Betweenness,Normal,0.9955,19
417,Random,Constant_0.4,0.01,0
417,Degree,Constant_0.4,0.0165,2
417,Betweenness,Constant_0.4,0.021,2
418,Random,Fixed_0.2,0.021,4
418,Degree,Fixed_0.2,0.9955,9
418,Betweenness,Fixed_0.2,0.9955,9
418,Random,Uniform,0.123,16
418,Degree,Uniform,0.7125,50
418,Betweenness,Uniform,0.518,30
418,Random,Beta_Low,0.9945,23
418,Degree,Beta_Low,0.9945,7
418,Betweenness,Beta_Low,0.9945,7
418,Random,Beta_Mid,0.0155,2
418,Degree,Beta_Mid,0.0545,7
418,Betweenness,Beta_Mid,0.0505,6
418,Random,Beta_High,0.01,0
418,Degree,Beta_High,0.0115,1
418,Betweenness,Beta_High,0.0125,1
418,Random,Normal,0.0125,1
418,Degree,Normal,0.9955,15
418,Betweenness,Normal,0.9955,15
418,Random,Constant_0.4,0.012,1
418,Degree,Constant_0.4,0.0165,2
418,Betweenness,Constant_0.4,0.021,2
419,Random,Fixed_0.2,0.014,2
419,Degree,Fixed_0.2,0.9955,9
419,Betweenness,Fixed_0.2,0.9955,9
419,Random,Uniform,0.2235,28
419,Degree,Uniform,0.836,46
419,Betweenness,Uniform,0.7005,46
419,Random,Beta_Low,0.016,3
419,Degree,Beta_Low,0.9955,8
419,Betweenness,Beta_Low,0.9955,8
419,Random,Beta_Mid,0.0105,1
419,Degree,Beta_Mid,0.059,8
419,Betweenness,Beta_Mid,0.069,4
419,Random,Beta_High,0.01,0
419,Degree,Beta_High,0.011,1
419,Betweenness,Beta_High,0.0125,1
419,Random,Normal,0.0145,1
419,Degree,Normal,0.9955,16
419,Betweenness,Normal,0.9955,15
419,Random,Constant_0.4,0.01,0
419,Degree,Constant_0.4,0.0165,2
419,Betweenness,Constant_0.4,0.021,2
420,Random,Fixed_0.2,0.0115,2
420,Degree,Fixed_0.2,0.9955,9
420,Betweenness,Fixed_0.2,0.9955,9
420,Random,Uniform,0.4395,38
420,Degree,Uniform,0.8715,34
420,Betweenness,Uniform,0.878,40
420,Random,Beta_Low,0.0205,4
420,Degree,Beta_Low,0.9955,8
420,Betweenness,Beta_Low,0.9955,8
420,Random,Beta_Mid,0.0105,1
420,Degree,Beta_Mid,0.0675,12
420,Betweenness,Beta_Mid,0.068,5
420,Random,Beta_High,0.01,0
420,Degree,Beta_High,0.013,2
420,Betweenness,Beta_High,0.0135,2
420,Random,Normal,0.015,2
420,Degree,Normal,0.9955,14
420,Betweenness,Normal,0.9955,14
420,Random,Constant_0.4,0.01,0
420,Degree,Constant_0.4,0.0165,2
420,Betweenness,Constant_0.4,0.021,2
421,Random,Fixed_0.2,0.0115,2
421,Degree,Fixed_0.2,0.9955,9
421,Betweenness,Fixed_0.2,0.9955,9
421,Random,Uniform,0.23,26
421,Degree,Uniform,0.7155,36
421,Betweenness,Uniform,0.6925,33
421,Random,Beta_Low,0.9955,14
421,Degree,Beta_Low,0.9955,8
421,Betweenness,Beta_Low,0.9955,8
421,Random,Beta_Mid,0.0115,2
421,Degree,Beta_Mid,0.0695,5
421,Betweenness,Beta_Mid,0.084,5
421,Random,Beta_High,0.01,0
421,Degree,Beta_High,0.011,1
421,Betweenness,Beta_High,0.012,1
421,Random,Normal,0.013,2
421,Degree,Normal,0.9955,14
421,Betweenness,Normal,0.9955,14
421,Random,Constant_0.4,0.01,0
421,Degree,Constant_0.4,0.0165,2
421,Betweenness,Constant_0.4,0.021,2
422,Random,Fixed_0.2,0.011,2
422,Degree,Fixed_0.2,0.9955,9
422,Betweenness,Fixed_0.2,0.9955,9
422,Random,Uniform,0.248,31
422,Degree,Uniform,0.693,20
422,Betweenness,Uniform,0.7545,34
422,Random,Beta_Low,0.071,12
422,Degree,Beta_Low,0.9955,7
422,Betweenness,Beta_Low,0.9955,7
422,Random,Beta_Mid,0.0155,2
422,Degree,Beta_Mid,0.0505,4
422,Betweenness,Beta_Mid,0.063,7
422,Random,Beta_High,0.0105,1
422,Degree,Beta_High,0.0115,1
422,Betweenness,Beta_High,0.0125,1
422,Random,Normal,0.017,3
422,Degree,Normal,0.9955,18
422,Betweenness,Normal,0.9955,16
422,Random,Constant_0.4,0.011,1
422,Degree,Constant_0.4,0.0165,2
422,Betweenness,Constant_0.4,0.021,2
423,Random,Fixed_0.2,0.01,0
423,Degree,Fixed_0.2,0.9955,9
423,Betweenness,Fixed_0.2,0.9955,9
423,Random,Uniform,0.0375,6
423,Degree,Uniform,0.3355,24
423,Betweenness,Uniform,0.3345,25
423,Random,Beta_Low,0.9955,18
423,Degree,Beta_Low,0.9955,7
423,Betweenness,Beta_Low,0.9955,7
423,Random,Beta_Mid,0.013,2
423,Degree,Beta_Mid,0.052,4
423,Betweenness,Beta_Mid,0.0475,3
423,Random,Beta_High,0.011,1
423,Degree,Beta_High,0.012,1
423,Betweenness,Beta_High,0.0125,1
423,Random,Normal,0.0165,2
423,Degree,Normal,0.9955,16
423,Betweenness,Normal,0.9955,15
423,Random,Constant_0.4,0.011,1
423,Degree,Constant_0.4,0.0165,2
423,Betweenness,Constant_0.4,0.021,2
424,Random,Fixed_0.2,0.011,1
424,Degree,Fixed_0.2,0.9955,9
424,Betweenness,Fixed_0.2,0.9955,9
424,Random,Uniform,0.044,15
424,Degree,Uniform,0.552,23
424,Betweenness,Uniform,0.5435,25
424,Random,Beta_Low,0.021,4
424,Degree,Beta_Low,0.9955,7
424,Betweenness,Beta_Low,0.9955,7
424,Random,Beta_Mid,0.0135,2
424,Degree,Beta_Mid,0.0755,9
424,Betweenness,Beta_Mid,0.0675,5
424,Random,Beta_High,0.01,0
424,Degree,Beta_High,0.012,1
424,Betweenness,Beta_High,0.0135,1
424,Random,Normal,0.013,1
424,Degree,Normal,0.9955,16
424,Betweenness,Normal,0.9955,16
424,Random,Constant_0.4,0.011,1
424,Degree,Constant_0.4,0.0165,2
424,Betweenness,Constant_0.4,0.021,2
425,Random,Fixed_0.2,0.012,1
425,Degree,Fixed_0.2,0.9955,9
425,Betweenness,Fixed_0.2,0.9955,9
425,Random,Uniform,0.213,25
425,Degree,Uniform,0.8095,40
425,Betweenness,Uniform,0.7235,33
425,Random,Beta_Low,0.0205,2
425,Degree,Beta_Low,0.9955,8
425,Betweenness,Beta_Low,0.9955,8
425,Random,Beta_Mid,0.0135,1
425,Degree,Beta_Mid,0.0795,12
425,Betweenness,Beta_Mid,0.081,9
425,Random,Beta_High,0.01,0
425,Degree,Beta_High,0.012,1
425,Betweenness,Beta_High,0.0145,2
425,Random,Normal,0.0145,1
425,Degree,Normal,0.9955,17
425,Betweenness,Normal,0.9955,15
425,Random,Constant_0.4,0.01,0
425,Degree,Constant_0.4,0.0165,2
425,Betweenness,Constant_0.4,0.021,2
426,Random,Fixed_0.2,0.0125,1
426,Degree,Fixed_0.2,0.9955,9
426,Betweenness,Fixed_0.2,0.9955,9
426,Random,Uniform,0.0965,10
426,Degree,Uniform,0.581,33
426,Betweenness,Uniform,0.5055,22
426,Random,Beta_Low,0.0315,6
426,Degree,Beta_Low,0.9955,8
426,Betweenness,Beta_Low,0.9955,8
426,Random,Beta_Mid,0.0105,1
426,Degree,Beta_Mid,0.0595,7
426,Betweenness,Beta_Mid,0.07,10
426,Random,Beta_High,0.01,0
426,Degree,Beta_High,0.012,1
426,Betweenness,Beta_High,0.0135,1
426,Random,Normal,0.0145,2
426,Degree,Normal,0.9955,16
426,Betweenness,Normal,0.9955,15
426,Random,Constant_0.4,0.0105,1
426,Degree,Constant_0.4,0.0165,2
426,Betweenness,Constant_0.4,0.021,2
427,Random,Fixed_0.2,0.011,1
427,Degree,Fixed_0.2,0.9955,9
427,Betweenness,Fixed_0.2,0.9955,9
427,Random,Uniform,0.1475,30
427,Degree,Uniform,0.762,41
427,Betweenness,Uniform,0.762,48
427,Random,Beta_Low,0.015,3
427,Degree,Beta_Low,0.9955,9
427,Betweenness,Beta_Low,0.9955,9
427,Random,Beta_Mid,0.013,1
427,Degree,Beta_Mid,0.09,11
427,Betweenness,Beta_Mid,0.081,9
427,Random,Beta_High,0.01,0
427,Degree,Beta_High,0.0135,2
427,Betweenness,Beta_High,0.015,2
427,Random,Normal,0.0115,1
427,Degree,Normal,0.9955,15
427,Betweenness,Normal,0.9955,15
427,Random,Constant_0.4,0.0105,1
427,Degree,Constant_0.4,0.0165,2
427,Betweenness,Constant_0.4,0.021,2
428,Random,Fixed_0.2,0.014,2
428,Degree,Fixed_0.2,0.9955,9
428,Betweenness,Fixed_0.2,0.9955,9
428,Random,Uniform,0.254,30
428,Degree,Uniform,0.6745,22
428,Betweenness,Uniform,0.657,21
428,Random,Beta_Low,0.0125,2
428,Degree,Beta_Low,0.9955,7
428,Betweenness,Beta_Low,0.9955,7
428,Random,Beta_Mid,0.01,0
428,Degree,Beta_Mid,0.067,6
428,Betweenness,Beta_Mid,0.0765,7
428,Random,Beta_High,0.0105,1
428,Degree,Beta_High,0.012,2
428,Betweenness,Beta_High,0.0135,2
428,Random,Normal,0.016,1
428,Degree,Normal,0.9955,13
428,Betweenness,Normal,0.9955,14
428,Random,Constant_0.4,0.01,0
428,Degree,Constant_0.4,0.0165,2
428,Betweenness,Constant_0.4,0.021,2
429,Random,Fixed_0.2,0.013,1
429,Degree,Fixed_0.2,0.9955,9
429,Betweenness,Fixed_0.2,0.9955,9
429,Random,Uniform,0.043,15
429,Degree,Uniform,0.485,29
429,Betweenness,Uniform,0.4475,17
429,Random,Beta_Low,0.0185,2
429,Degree,Beta_Low,0.9955,6
429,Betweenness,Beta_Low,0.9955,6
429,Random,Beta_Mid,0.012,1
429,Degree,Beta_Mid,0.045,5
429,Betweenness,Beta_Mid,0.058,9
429,Random,Beta_High,0.01,0
429,Degree,Beta_High,0.0115,1
429,Betweenness,Beta_High,0.0135,1
429,Random,Normal,0.0125,1
429,Degree,Normal,0.9955,16
429,Betweenness,Normal,0.9955,17
429,Random,Constant_0.4,0.01,0
429,Degree,Constant_0.4,0.0165,2
429,Betweenness,Constant_0.4,0.021,2
430,Random,Fixed_0.2,0.01,0
430,Degree,Fixed_0.2,0.9955,9
430,Betweenness,Fixed_0.2,0.9955,9
430,Random,Uniform,0.1155,17
430,Degree,Uniform,0.497,24
430,Betweenness,Uniform,0.504,27
430,Random,Beta_Low,0.9955,25
430,Degree,Beta_Low,0.9955,7
430,Betweenness,Beta_Low,0.9955,7
430,Random,Beta_Mid,0.0105,1
430,Degree,Beta_Mid,0.0605,9
430,Betweenness,Beta_Mid,0.0705,10
430,Random,Beta_High,0.01,0
430,Degree,Beta_High,0.011,1
430,Betweenness,Beta_High,0.0125,1
430,Random,Normal,0.0145,2
430,Degree,Normal,0.9955,16
430,Betweenness,Normal,0.9955,16
430,Random,Constant_0.4,0.01,0
430,Degree,Constant_0.4,0.0165,2
430,Betweenness,Constant_0.4,0.021,2
431,Random,Fixed_0.2,0.0105,1
431,Degree,Fixed_0.2,0.9955,9
431,Betweenness,Fixed_0.2,0.9955,9
431,Random,Uniform,0.443,31
431,Degree,Uniform,0.608,40
431,Betweenness,Uniform,0.602,28
431,Random,Beta_Low,0.0165,2
431,Degree,Beta_Low,0.9955,7
431,Betweenness,Beta_Low,0.9955,7
431,Random,Beta_Mid,0.01,0
431,Degree,Beta_Mid,0.044,3
431,Betweenness,Beta_Mid,0.0495,5
431,Random,Beta_High,0.01,0
431,Degree,Beta_High,0.0105,1
431,Betweenness,Beta_High,0.0115,1
431,Random,Normal,0.0135,1
431,Degree,Normal,0.9955,13
431,Betweenness,Normal,0.9955,14
431,Random,Constant_0.4,0.0105,1
431,Degree,Constant_0.4,0.0165,2
431,Betweenness,Constant_0.4,0.021,2
432,Random,Fixed_0.2,0.0115,1
432,Degree,Fixed_0.2,0.9955,9
432,Betweenness,Fixed_0.2,0.9955,9
432,Random,Uniform,0.3725,50
432,Degree,Uniform,0.6485,27
432,Betweenness,Uniform,0.656,32
432,Random,Beta_Low,0.0315,8
432,Degree,Beta_Low,0.9955,7
432,Betweenness,Beta_Low,0.9955,7
432,Random,Beta_Mid,0.011,1
432,Degree,Beta_Mid,0.82,49
432,Betweenness,Beta_Mid,0.81,50
432,Random,Beta_High,0.01,0
432,Degree,Beta_High,0.0105,1
432,Betweenness,Beta_High,0.0115,1
432,Random,Normal,0.0135,1
432,Degree,Normal,0.9955,14
432,Betweenness,Normal,0.9955,14
432,Random,Constant_0.4,0.0105,1
432,Degree,Constant_0.4,0.0165,2
432,Betweenness,Constant_0.4,0.021,2
433,Random,Fixed_0.2,0.0545,14
433,Degree,Fixed_0.2,0.9955,9
433,Betweenness,Fixed_0.2,0.9955,9
433,Random,Uniform,0.0715,14
433,Degree,Uniform,0.759,41
433,Betweenness,Uniform,0.6625,20
433,Random,Beta_Low,0.0225,4
433,Degree,Beta_Low,0.9955,8
433,Betweenness,Beta_Low,0.9955,8
433,Random,Beta_Mid,0.0145,2
433,Degree,Beta_Mid,0.061,5
433,Betweenness,Beta_Mid,0.0705,8
433,Random,Beta_High,0.01,0
433,Degree,Beta_High,0.0125,1
433,Betweenness,Beta_High,0.015,1
433,Random,Normal,0.014,2
433,Degree,Normal,0.9955,19
433,Betweenness,Normal,0.9955,17
433,Random,Constant_0.4,0.0105,1
433,Degree,Constant_0.4,0.0165,2
433,Betweenness,Constant_0.4,0.021,2
434,Random,Fixed_0.2,0.046,12
434,Degree,Fixed_0.2,0.9955,9
434,Betweenness,Fixed_0.2,0.9955,9
434,Random,Uniform,0.1035,12
434,Degree,Uniform,0.604,29
434,Betweenness,Uniform,0.43,17
434,Random,Beta_Low,0.024,7
434,Degree,Beta_Low,0.9955,6
434,Betweenness,Beta_Low,0.9955,6
