Trial,Strategy,Threshold_Dist,Final_Fraction,TimeToConverge
301,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
302,Random,Fixed_0.2,1.0,11
302,Degree,Fixed_0.2,1.0,4
302,Betweenness,Fixed_0.2,1.0,4
302,Random,Uniform,0.0515,5
302,Degree,Uniform,0.482,12
302,Betweenness,Uniform,0.489,15
302,Random,Beta_Low,1.0,15
302,Degree,Beta_Low,1.0,7
302,Betweenness,Beta_Low,1.0,7
302,Random,Beta_Mid,0.0155,2
302,Degree,Beta_Mid,0.4085,14
302,Betweenness,Beta_Mid,0.388,13
302,Random,"Beta_High, Normal, Constant_0.4",0.013,1
302,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
302,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
303,Random,Fixed_0.2,1.0,9
303,Degree,Fixed_0.2,1.0,4
303,Betweenness,Fixed_0.2,1.0,4
303,Random,Uniform,0.0305,5
303,Degree,Uniform,0.5075,15
303,Betweenness,Uniform,0.5235,16
303,Random,Beta_Low,1.0,16
303,Degree,Beta_Low,1.0,6
303,Betweenness,Beta_Low,1.0,6
303,Random,Beta_Mid,0.016,2
303,Degree,Beta_Mid,0.3145,11
303,Betweenness,Beta_Mid,0.329,16
303,Random,"Beta_High, Normal, Constant_0.4",0.015,2
303,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
303,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
304,Random,Fixed_0.2,1.0,11
304,Degree,Fixed_0.2,1.0,4
304,Betweenness,Fixed_0.2,1.0,4
304,Random,Uniform,0.04,5
304,Degree,Uniform,0.493,10
304,Betweenness,Uniform,0.477,11
304,Random,Beta_Low,0.0385,7
304,Degree,Beta_Low,1.0,6
304,Betweenness,Beta_Low,1.0,6
304,Random,Beta_Mid,0.0185,2
304,Degree,Beta_Mid,0.358,18
304,Betweenness,Beta_Mid,0.3245,12
304,Random,"Beta_High, Normal, Constant_0.4",0.012,1
304,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
304,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
305,Random,Fixed_0.2,1.0,7
305,Degree,Fixed_0.2,1.0,4
305,Betweenness,Fixed_0.2,1.0,4
305,Random,Uniform,0.0185,3
305,Degree,Uniform,0.496,12
305,Betweenness,Uniform,0.486,12
305,Random,Beta_Low,1.0,14
305,Degree,Beta_Low,1.0,6
305,Betweenness,Beta_Low,1.0,6
305,Random,Beta_Mid,0.0195,2
305,Degree,Beta_Mid,0.395,16
305,Betweenness,Beta_Mid,0.38,16
305,Random,"Beta_High, Normal, Constant_0.4",0.0195,2
305,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
305,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
306,Random,Fixed_0.2,1.0,11
306,Degree,Fixed_0.2,1.0,4
306,Betweenness,Fixed_0.2,1.0,4
306,Random,Uniform,0.1595,14
306,Degree,Uniform,0.5255,12
306,Betweenness,Uniform,0.533,14
306,Random,Beta_Low,1.0,21
306,Degree,Beta_Low,1.0,7
306,Betweenness,Beta_Low,1.0,7
306,Random,Beta_Mid,0.0135,2
306,Degree,Beta_Mid,0.3805,12
306,Betweenness,Beta_Mid,0.3805,14
306,Random,"Beta_High, Normal, Constant_0.4",0.01,0
306,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
306,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
307,Random,Fixed_0.2,1.0,10
307,Degree,Fixed_0.2,1.0,4
307,Betweenness,Fixed_0.2,1.0,4
307,Random,Uniform,0.068,11
307,Degree,Uniform,0.5245,14
307,Betweenness,Uniform,0.516,14
307,Random,Beta_Low,1.0,11
307,Degree,Beta_Low,1.0,6
307,Betweenness,Beta_Low,1.0,6
307,Random,Beta_Mid,0.02,2
307,Degree,Beta_Mid,0.342,15
307,Betweenness,Beta_Mid,0.3475,12
307,Random,"Beta_High, Normal, Constant_0.4",0.0135,1
307,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
307,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
308,Random,Fixed_0.2,1.0,10
308,Degree,Fixed_0.2,1.0,4
308,Betweenness,Fixed_0.2,1.0,4
308,Random,Uniform,0.0315,5
308,Degree,Uniform,0.4195,15
308,Betweenness,Uniform,0.4285,16
308,Random,Beta_Low,1.0,18
308,Degree,Beta_Low,1.0,6
308,Betweenness,Beta_Low,1.0,6
308,Random,Beta_Mid,0.015,2
308,Degree,Beta_Mid,0.3625,22
308,Betweenness,Beta_Mid,0.3625,15
308,Random,"Beta_High, Normal, Constant_0.4",0.0185,1
308,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
308,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
309,Random,Fixed_0.2,1.0,11
309,Degree,Fixed_0.2,1.0,4
309,Betweenness,Fixed_0.2,1.0,4
309,Random,Uniform,0.0645,8
309,Degree,Uniform,0.487,12
309,Betweenness,Uniform,0.505,13
309,Random,Beta_Low,1.0,15
309,Degree,Beta_Low,1.0,7
309,Betweenness,Beta_Low,1.0,7
309,Random,Beta_Mid,0.0245,5
309,Degree,Beta_Mid,0.345,16
309,Betweenness,Beta_Mid,0.346,15
309,Random,"Beta_High, Normal, Constant_0.4",0.0125,1
309,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
309,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
310,Random,Fixed_0.2,1.0,12
310,Degree,Fixed_0.2,1.0,4
310,Betweenness,Fixed_0.2,1.0,4
310,Random,Uniform,0.0495,9
310,Degree,Uniform,0.509,12
310,Betweenness,Uniform,0.517,10
310,Random,Beta_Low,1.0,17
310,Degree,Beta_Low,1.0,6
310,Betweenness,Beta_Low,1.0,6
310,Random,Beta_Mid,0.0215,5
310,Degree,Beta_Mid,0.323,13
310,Betweenness,Beta_Mid,0.359,16
310,Random,"Beta_High, Normal, Constant_0.4",0.012,1
310,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
310,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
311,Random,Fixed_0.2,1.0,20
311,Degree,Fixed_0.2,1.0,4
311,Betweenness,Fixed_0.2,1.0,4
311,Random,Uniform,0.0335,5
311,Degree,Uniform,0.4525,17
311,Betweenness,Uniform,0.4495,17
311,Random,Beta_Low,1.0,14
311,Degree,Beta_Low,1.0,6
311,Betweenness,Beta_Low,1.0,6
311,Random,Beta_Mid,0.027,12
311,Degree,Beta_Mid,0.346,12
311,Betweenness,Beta_Mid,0.361,15
311,Random,"Beta_High, Normal, Constant_0.4",0.013,1
311,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
311,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
312,Random,Fixed_0.2,1.0,9
312,Degree,Fixed_0.2,1.0,4
312,Betweenness,Fixed_0.2,1.0,4
312,Random,Uniform,0.0715,6
312,Degree,Uniform,0.5265,19
312,Betweenness,Uniform,0.5385,15
312,Random,Beta_Low,1.0,15
312,Degree,Beta_Low,1.0,6
312,Betweenness,Beta_Low,1.0,6
312,Random,Beta_Mid,0.0255,4
312,Degree,Beta_Mid,0.3145,13
312,Betweenness,Beta_Mid,0.3085,13
312,Random,"Beta_High, Normal, Constant_0.4",0.012,1
312,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
312,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
313,Random,Fixed_0.2,1.0,13
313,Degree,Fixed_0.2,1.0,4
313,Betweenness,Fixed_0.2,1.0,4
313,Random,Uniform,0.0565,9
313,Degree,Uniform,0.503,16
313,Betweenness,Uniform,0.5125,14
313,Random,Beta_Low,0.097,10
313,Degree,Beta_Low,1.0,6
313,Betweenness,Beta_Low,1.0,6
313,Random,Beta_Mid,0.0165,2
313,Degree,Beta_Mid,0.3625,15
313,Betweenness,Beta_Mid,0.3535,21
313,Random,"Beta_High, Normal, Constant_0.4",0.0125,2
313,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
313,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
314,Random,Fixed_0.2,1.0,10
314,Degree,Fixed_0.2,1.0,4
314,Betweenness,Fixed_0.2,1.0,4
314,Random,Uniform,0.0385,7
314,Degree,Uniform,0.479,13
314,Betweenness,Uniform,0.4925,16
314,Random,Beta_Low,0.999,15
314,Degree,Beta_Low,0.999,7
314,Betweenness,Beta_Low,0.999,7
314,Random,Beta_Mid,0.021,3
314,Degree,Beta_Mid,0.38,18
314,Betweenness,Beta_Mid,0.386,18
314,Random,"Beta_High, Normal, Constant_0.4",0.0115,1
314,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
314,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
315,Random,Fixed_0.2,1.0,10
315,Degree,Fixed_0.2,1.0,4
315,Betweenness,Fixed_0.2,1.0,4
315,Random,Uniform,0.057,10
315,Degree,Uniform,0.551,18
315,Betweenness,Uniform,0.555,18
315,Random,Beta_Low,1.0,16
315,Degree,Beta_Low,1.0,6
315,Betweenness,Beta_Low,1.0,6
315,Random,Beta_Mid,0.0165,3
315,Degree,Beta_Mid,0.3795,12
315,Betweenness,Beta_Mid,0.3535,12
315,Random,"Beta_High, Normal, Constant_0.4",0.016,2
315,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
315,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
316,Random,Fixed_0.2,1.0,10
316,Degree,Fixed_0.2,1.0,4
316,Betweenness,Fixed_0.2,1.0,4
316,Random,Uniform,0.099,10
316,Degree,Uniform,0.4255,11
316,Betweenness,Uniform,0.445,11
316,Random,Beta_Low,1.0,14
316,Degree,Beta_Low,1.0,6
316,Betweenness,Beta_Low,1.0,6
316,Random,Beta_Mid,0.0305,5
316,Degree,Beta_Mid,0.2845,8
316,Betweenness,Beta_Mid,0.2845,8
316,Random,"Beta_High, Normal, Constant_0.4",0.014,1
316,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
316,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
317,Random,Fixed_0.2,1.0,7
317,Degree,Fixed_0.2,1.0,4
317,Betweenness,Fixed_0.2,1.0,4
317,Random,Uniform,0.034,6
317,Degree,Uniform,0.4625,11
317,Betweenness,Uniform,0.4625,12
317,Random,Beta_Low,1.0,11
317,Degree,Beta_Low,1.0,6
317,Betweenness,Beta_Low,1.0,6
317,Random,Beta_Mid,0.0295,4
317,Degree,Beta_Mid,0.355,23
317,Betweenness,Beta_Mid,0.377,26
317,Random,"Beta_High, Normal, Constant_0.4",0.0155,1
317,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
317,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
318,Random,Fixed_0.2,1.0,11
318,Degree,Fixed_0.2,1.0,4
318,Betweenness,Fixed_0.2,1.0,4
318,Random,Uniform,0.1135,18
318,Degree,Uniform,0.502,12
318,Betweenness,Uniform,0.49,12
318,Random,Beta_Low,1.0,16
318,Degree,Beta_Low,1.0,7
318,Betweenness,Beta_Low,1.0,7
318,Random,Beta_Mid,0.014,1
318,Degree,Beta_Mid,0.351,10
318,Betweenness,Beta_Mid,0.347,19
318,Random,"Beta_High, Normal, Constant_0.4",0.011,1
318,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
318,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
319,Random,Fixed_0.2,1.0,14
319,Degree,Fixed_0.2,1.0,4
319,Betweenness,Fixed_0.2,1.0,4
319,Random,Uniform,0.03,4
319,Degree,Uniform,0.46,11
319,Betweenness,Uniform,0.444,12
319,Random,Beta_Low,1.0,18
319,Degree,Beta_Low,1.0,7
319,Betweenness,Beta_Low,1.0,7
319,Random,Beta_Mid,0.0155,3
319,Degree,Beta_Mid,0.342,12
319,Betweenness,Beta_Mid,0.3385,13
319,Random,"Beta_High, Normal, Constant_0.4",0.012,1
319,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
319,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
320,Random,Fixed_0.2,1.0,16
320,Degree,Fixed_0.2,1.0,4
320,Betweenness,Fixed_0.2,1.0,4
320,Random,Uniform,0.061,12
320,Degree,Uniform,0.4645,14
320,Betweenness,Uniform,0.478,11
320,Random,Beta_Low,1.0,15
320,Degree,Beta_Low,1.0,6
320,Betweenness,Beta_Low,1.0,6
320,Random,Beta_Mid,0.012,2
320,Degree,Beta_Mid,0.43,21
320,Betweenness,Beta_Mid,0.401,20
320,Random,"Beta_High, Normal, Constant_0.4",0.0105,1
320,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
320,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
321,Random,Fixed_0.2,1.0,11
321,Degree,Fixed_0.2,1.0,4
321,Betweenness,Fixed_0.2,1.0,4
321,Random,Uniform,0.1365,14
321,Degree,Uniform,0.462,9
321,Betweenness,Uniform,0.459,9
321,Random,Beta_Low,0.035,4
321,Degree,Beta_Low,1.0,9
321,Betweenness,Beta_Low,1.0,9
321,Random,Beta_Mid,0.025,4
321,Degree,Beta_Mid,0.321,29
321,Betweenness,Beta_Mid,0.2895,11
321,Random,"Beta_High, Normal, Constant_0.4",0.012,1
321,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
321,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
322,Random,Fixed_0.2,1.0,12
322,Degree,Fixed_0.2,1.0,4
322,Betweenness,Fixed_0.2,1.0,4
322,Random,Uniform,0.0335,4
322,Degree,Uniform,0.5315,17
322,Betweenness,Uniform,0.5485,17
322,Random,Beta_Low,1.0,15
322,Degree,Beta_Low,1.0,6
322,Betweenness,Beta_Low,1.0,6
322,Random,Beta_Mid,0.0155,1
322,Degree,Beta_Mid,0.251,9
322,Betweenness,Beta_Mid,0.2525,11
322,Random,"Beta_High, Normal, Constant_0.4",0.017,1
322,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
322,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
323,Random,Fixed_0.2,1.0,15
323,Degree,Fixed_0.2,1.0,4
323,Betweenness,Fixed_0.2,1.0,4
323,Random,Uniform,0.262,22
323,Degree,Uniform,0.491,9
323,Betweenness,Uniform,0.486,10
323,Random,Beta_Low,1.0,17
323,Degree,Beta_Low,1.0,7
323,Betweenness,Beta_Low,1.0,7
323,Random,Beta_Mid,0.0155,2
323,Degree,Beta_Mid,0.3835,25
323,Betweenness,Beta_Mid,0.3595,27
323,Random,"Beta_High, Normal, Constant_0.4",0.0105,1
323,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
323,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
324,Random,Fixed_0.2,1.0,10
324,Degree,Fixed_0.2,1.0,4
324,Betweenness,Fixed_0.2,1.0,4
324,Random,Uniform,0.0665,9
324,Degree,Uniform,0.454,11
324,Betweenness,Uniform,0.462,12
324,Random,Beta_Low,1.0,16
324,Degree,Beta_Low,1.0,6
324,Betweenness,Beta_Low,1.0,6
324,Random,Beta_Mid,0.017,2
324,Degree,Beta_Mid,0.449,18
324,Betweenness,Beta_Mid,0.4365,23
324,Random,"Beta_High, Normal, Constant_0.4",0.0125,1
324,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
324,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
325,Random,Fixed_0.2,1.0,12
325,Degree,Fixed_0.2,1.0,4
325,Betweenness,Fixed_0.2,1.0,4
325,Random,Uniform,0.0305,3
325,Degree,Uniform,0.476,13
325,Betweenness,Uniform,0.462,9
325,Random,Beta_Low,1.0,12
325,Degree,Beta_Low,1.0,6
325,Betweenness,Beta_Low,1.0,6
325,Random,Beta_Mid,0.0135,1
325,Degree,Beta_Mid,0.3055,12
325,Betweenness,Beta_Mid,0.3185,14
325,Random,"Beta_High, Normal, Constant_0.4",0.013,1
325,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
325,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
326,Random,Fixed_0.2,1.0,9
326,Degree,Fixed_0.2,1.0,4
326,Betweenness,Fixed_0.2,1.0,4
326,Random,Uniform,0.1545,21
326,Degree,Uniform,0.5195,12
326,Betweenness,Uniform,0.512,13
326,Random,Beta_Low,1.0,17
326,Degree,Beta_Low,1.0,6
326,Betweenness,Beta_Low,1.0,6
326,Random,Beta_Mid,0.025,4
326,Degree,Beta_Mid,0.3055,11
326,Betweenness,Beta_Mid,0.3005,12
326,Random,"Beta_High, Normal, Constant_0.4",0.011,1
326,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
326,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
327,Random,Fixed_0.2,1.0,12
327,Degree,Fixed_0.2,1.0,4
327,Betweenness,Fixed_0.2,1.0,4
327,Random,Uniform,0.018,3
327,Degree,Uniform,0.526,12
327,Betweenness,Uniform,0.5225,12
327,Random,Beta_Low,1.0,14
327,Degree,Beta_Low,1.0,6
327,Betweenness,Beta_Low,1.0,6
327,Random,Beta_Mid,0.0185,2
327,Degree,Beta_Mid,0.3425,10
327,Betweenness,Beta_Mid,0.3415,13
327,Random,"Beta_High, Normal, Constant_0.4",0.016,1
327,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
327,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
328,Random,Fixed_0.2,1.0,10
328,Degree,Fixed_0.2,1.0,4
328,Betweenness,Fixed_0.2,1.0,4
328,Random,Uniform,0.037,8
328,Degree,Uniform,0.4545,21
328,Betweenness,Uniform,0.4435,21
328,Random,Beta_Low,1.0,20
328,Degree,Beta_Low,1.0,6
328,Betweenness,Beta_Low,1.0,6
328,Random,Beta_Mid,0.019,2
328,Degree,Beta_Mid,0.2855,12
328,Betweenness,Beta_Mid,0.304,15
328,Random,"Beta_High, Normal, Constant_0.4",0.013,1
328,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
328,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
329,Random,Fixed_0.2,1.0,8
329,Degree,Fixed_0.2,1.0,4
329,Betweenness,Fixed_0.2,1.0,4
329,Random,Uniform,0.035,10
329,Degree,Uniform,0.4945,10
329,Betweenness,Uniform,0.508,13
329,Random,Beta_Low,1.0,17
329,Degree,Beta_Low,1.0,7
329,Betweenness,Beta_Low,1.0,7
329,Random,Beta_Mid,0.014,2
329,Degree,Beta_Mid,0.38,14
329,Betweenness,Beta_Mid,0.366,11
329,Random,"Beta_High, Normal, Constant_0.4",0.012,1
329,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
329,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
330,Random,Fixed_0.2,1.0,10
330,Degree,Fixed_0.2,1.0,4
330,Betweenness,Fixed_0.2,1.0,4
330,Random,Uniform,0.0305,3
330,Degree,Uniform,0.5545,16
330,Betweenness,Uniform,0.5275,14
330,Random,Beta_Low,1.0,20
330,Degree,Beta_Low,1.0,8
330,Betweenness,Beta_Low,1.0,8
330,Random,Beta_Mid,0.018,3
330,Degree,Beta_Mid,0.327,16
330,Betweenness,Beta_Mid,0.3335,17
330,Random,"Beta_High, Normal, Constant_0.4",0.011,1
330,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
330,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
331,Random,Fixed_0.2,1.0,12
331,Degree,Fixed_0.2,1.0,4
331,Betweenness,Fixed_0.2,1.0,4
331,Random,Uniform,0.08,10
331,Degree,Uniform,0.5195,12
331,Betweenness,Uniform,0.527,14
331,Random,Beta_Low,1.0,15
331,Degree,Beta_Low,1.0,7
331,Betweenness,Beta_Low,1.0,7
331,Random,Beta_Mid,0.019,2
331,Degree,Beta_Mid,0.324,14
331,Betweenness,Beta_Mid,0.3055,13
331,Random,"Beta_High, Normal, Constant_0.4",0.017,2
331,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
331,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
332,Random,Fixed_0.2,1.0,10
332,Degree,Fixed_0.2,1.0,4
332,Betweenness,Fixed_0.2,1.0,4
332,Random,Uniform,0.0525,8
332,Degree,Uniform,0.527,14
332,Betweenness,Uniform,0.526,14
332,Random,Beta_Low,1.0,16
332,Degree,Beta_Low,1.0,6
332,Betweenness,Beta_Low,1.0,6
332,Random,Beta_Mid,0.0195,4
332,Degree,Beta_Mid,0.31,10
332,Betweenness,Beta_Mid,0.3115,10
332,Random,"Beta_High, Normal, Constant_0.4",0.011,1
332,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
332,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
333,Random,Fixed_0.2,1.0,14
333,Degree,Fixed_0.2,1.0,4
333,Betweenness,Fixed_0.2,1.0,4
333,Random,Uniform,0.0295,7
333,Degree,Uniform,0.4905,12
333,Betweenness,Uniform,0.481,13
333,Random,Beta_Low,1.0,16
333,Degree,Beta_Low,1.0,7
333,Betweenness,Beta_Low,1.0,7
333,Random,Beta_Mid,0.0165,2
333,Degree,Beta_Mid,0.453,15
333,Betweenness,Beta_Mid,0.4475,17
333,Random,"Beta_High, Normal, Constant_0.4",0.018,1
333,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
333,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
334,Random,Fixed_0.2,1.0,15
334,Degree,Fixed_0.2,1.0,4
334,Betweenness,Fixed_0.2,1.0,4
334,Random,Uniform,0.064,10
334,Degree,Uniform,0.483,13
334,Betweenness,Uniform,0.481,10
334,Random,Beta_Low,1.0,16
334,Degree,Beta_Low,1.0,6
334,Betweenness,Beta_Low,1.0,6
334,Random,Beta_Mid,0.018,2
334,Degree,Beta_Mid,0.3675,11
334,Betweenness,Beta_Mid,0.3645,11
334,Random,"Beta_High, Normal, Constant_0.4",0.011,1
334,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
334,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
335,Random,Fixed_0.2,1.0,8
335,Degree,Fixed_0.2,1.0,4
335,Betweenness,Fixed_0.2,1.0,4
335,Random,Uniform,0.0345,8
335,Degree,Uniform,0.5025,16
335,Betweenness,Uniform,0.4805,13
335,Random,Beta_Low,1.0,15
335,Degree,Beta_Low,1.0,8
335,Betweenness,Beta_Low,1.0,8
335,Random,Beta_Mid,0.036,6
335,Degree,Beta_Mid,0.375,17
335,Betweenness,Beta_Mid,0.37,16
335,Random,"Beta_High, Normal, Constant_0.4",0.015,1
335,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
335,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
336,Random,Fixed_0.2,1.0,12
336,Degree,Fixed_0.2,1.0,4
336,Betweenness,Fixed_0.2,1.0,4
336,Random,Uniform,0.176,17
336,Degree,Uniform,0.5545,17
336,Betweenness,Uniform,0.5545,18
336,Random,Beta_Low,1.0,16
336,Degree,Beta_Low,1.0,6
336,Betweenness,Beta_Low,1.0,6
336,Random,Beta_Mid,0.019,3
336,Degree,Beta_Mid,0.266,6
336,Betweenness,Beta_Mid,0.266,6
336,Random,"Beta_High, Normal, Constant_0.4",0.0125,1
336,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
336,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
337,Random,Fixed_0.2,1.0,12
337,Degree,Fixed_0.2,1.0,4
337,Betweenness,Fixed_0.2,1.0,4
337,Random,Uniform,0.031,7
337,Degree,Uniform,0.5265,12
337,Betweenness,Uniform,0.5305,12
337,Random,Beta_Low,0.079,25
337,Degree,Beta_Low,1.0,6
337,Betweenness,Beta_Low,1.0,6
337,Random,Beta_Mid,0.023,4
337,Degree,Beta_Mid,0.3795,26
337,Betweenness,Beta_Mid,0.318,12
337,Random,"Beta_High, Normal, Constant_0.4",0.013,1
337,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
337,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
338,Random,Fixed_0.2,1.0,11
338,Degree,Fixed_0.2,1.0,4
338,Betweenness,Fixed_0.2,1.0,4
338,Random,Uniform,0.034,8
338,Degree,Uniform,0.475,12
338,Betweenness,Uniform,0.466,12
338,Random,Beta_Low,1.0,13
338,Degree,Beta_Low,1.0,7
338,Betweenness,Beta_Low,1.0,7
338,Random,Beta_Mid,0.0165,2
338,Degree,Beta_Mid,0.328,13
338,Betweenness,Beta_Mid,0.324,12
338,Random,"Beta_High, Normal, Constant_0.4",0.012,1
338,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
338,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
339,Random,Fixed_0.2,1.0,9
339,Degree,Fixed_0.2,1.0,4
339,Betweenness,Fixed_0.2,1.0,4
339,Random,Uniform,0.1135,8
339,Degree,Uniform,0.467,11
339,Betweenness,Uniform,0.456,11
339,Random,Beta_Low,0.999,13
339,Degree,Beta_Low,0.999,7
339,Betweenness,Beta_Low,0.999,7
339,Random,Beta_Mid,0.0155,2
339,Degree,Beta_Mid,0.353,22
339,Betweenness,Beta_Mid,0.428,29
339,Random,"Beta_High, Normal, Constant_0.4",0.0115,1
339,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
339,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
340,Random,Fixed_0.2,1.0,8
340,Degree,Fixed_0.2,1.0,4
340,Betweenness,Fixed_0.2,1.0,4
340,Random,Uniform,0.0185,4
340,Degree,Uniform,0.4615,14
340,Betweenness,Uniform,0.438,14
340,Random,Beta_Low,1.0,14
340,Degree,Beta_Low,1.0,7
340,Betweenness,Beta_Low,1.0,7
340,Random,Beta_Mid,0.026,4
340,Degree,Beta_Mid,0.29,9
340,Betweenness,Beta_Mid,0.2845,8
340,Random,"Beta_High, Normal, Constant_0.4",0.0115,1
340,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
340,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
341,Random,Fixed_0.2,1.0,12
341,Degree,Fixed_0.2,1.0,4
341,Betweenness,Fixed_0.2,1.0,4
341,Random,Uniform,0.023,6
341,Degree,Uniform,0.467,13
341,Betweenness,Uniform,0.458,12
341,Random,Beta_Low,1.0,14
341,Degree,Beta_Low,1.0,6
341,Betweenness,Beta_Low,1.0,6
341,Random,Beta_Mid,0.0155,2
341,Degree,Beta_Mid,0.2775,8
341,Betweenness,Beta_Mid,0.2825,8
341,Random,"Beta_High, Normal, Constant_0.4",0.0125,1
341,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
341,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
342,Random,Fixed_0.2,1.0,12
342,Degree,Fixed_0.2,1.0,4
342,Betweenness,Fixed_0.2,1.0,4
342,Random,Uniform,0.0345,5
342,Degree,Uniform,0.4935,14
342,Betweenness,Uniform,0.478,13
342,Random,Beta_Low,1.0,20
342,Degree,Beta_Low,1.0,6
342,Betweenness,Beta_Low,1.0,6
342,Random,Beta_Mid,0.022,5
342,Degree,Beta_Mid,0.343,9
342,Betweenness,Beta_Mid,0.344,9
342,Random,"Beta_High, Normal, Constant_0.4",0.012,1
342,Degree,"Beta_High, Normal, Constant_0.4",0.252,15
342,Betweenness,"Beta_High, Normal, Constant_0.4",0.2575,15
343,Random,Fixed_0.2,1.0,12
343,Degree,Fixed_0.2,1.0,4
343,Betweenness,Fixed_0.2,1.0,4
343,Random,Uniform,0.065,12
343,Degree,Uniform,0.4675,17
343,Betweenness,Uniform,0.49,19
343,Random,Beta_Low,1.0,20
343,Degree,Beta_Low,1.0,7
343,Betweenness,Beta_Low,1.0,7
343,Random,Beta_Mid,0.0155,2
343,Degree,Beta_Mid,0.397,13
343,Betweenness,Beta_Mid,0.385,11
343,Random,"Beta_High, Normal, Constant_0.4",0.013,1
